Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	Avrg_Cosine
Schwein	17	4.12	1.76	21	3.62	2.97	31	8.48	2.73	7	3	189891	Kuh	3016	18123.6608758295	Huhn	2837	17866.0240758272	Schaf	2700	15819.7152129296	Pferd	1302	4323.79411404024	Schwein	812	3640.18119382951	Lamm	555	3088.12006968881	Hund	1214	3056.84130680666	Mann	1219	2280.68239255708	Pute	329	2106.86199385405	Affe	392	1795.87606132188	0.881222527406474
Mitschuld	33	2.76	2.12	19	6.32	2.06	18	3.28	3.04	9	2	13314	Tod	240	954.477474164461	Schuld	139	634.058247142671	Kirche	81	203.312736898235	Regierung	56	152.508165510655	Eingeständnis	22	138.745769767995	Verantwortung	44	128.467253382913	Medium	50	120.112383073716	Ausbruch	22	89.4869037585747	Politik	39	85.3592102120589	Behörde	29	76.0382637450881	0.9449906903071232
Abzug	26	3.23	1.77	19	3.53	2.55	15	4.07	2.84	5	1	125451	Punkt	2801	9421.07776977342	Stern	1862	8641.60045631301	Truppe	1500	6835.07211343992	Kosten	1957	6743.95371211978	Finger	776	2936.46427679819	Zahlung	429	1500.64681332853	Verbindlichkeit	284	1355.62311504095	Betrag	378	1204.42028669553	Soldat	383	1108.98368457609	Einkommen	294	917.340687075513	0.8949108307854411
Romanze	29	7.79	2.91	23	6.39	2.81	22	5.77	2.45	7	4	14227	Komödie	176	1084.27764718464	Drama	173	1026.16655591668	Lied	97	343.439070073028	Krimi	44	214.602081713064	Tragödie	36	183.352965084053	Gedicht	31	100.655765973299	Humor	27	92.902812128908	Mischung	30	87.104708416521	Film	49	74.1693748917215	Liebe	37	71.1930254492826	0.9139230650962487
Sache	33	4.79	1.54	20	1.90	1.94	24	4.00	3.23	5	1	2656580	Natur	11335	28837.3439276024	Sinn	9863	17897.8575301012	Kern	4227	12410.2206317551	Experte	2619	4500.50895497014	Verschlechterung	1251	4213.35279241529	Spezialist	1452	3159.4850354688	Mode	1366	2702.97756786796	Sicherheit	2637	2260.2137166689	Liebe	2357	1889.43539133136	Profi	1062	1861.11523790038	0.9460317074260776
Beteiligung	28	6.18	1.59	17	3.41	2.81	29	4.34	2.83	11	1	328557	Öffentlichkeit	2524	9129.77562795992	Bevölkerung	1694	4917.655724709	Unternehmen	2203	4051.01300269511	Bund	1216	3728.82218357753	Kind	2436	2662.82483530109	Frau	2074	2517.83240667794	Form	1541	2387.72294502913	Veräußerung	438	2189.74482178548	Gemeinde	1038	1963.72135068438	Erwerb	478	1607.46187127325	0.9180674551781027
Tee	22	7.64	1.53	37	1.81	2.18	27	8.59	2.17	3	3	228012	Kaffee	24837	166740.97388474	Tasse	10037	71490.249361938	Wasser	4976	16953.8419278443	Kuchen	1796	8796.60044793898	Saft	1547	8459.32241047634	Kanne	1050	6729.31402110352	Keks	969	5445.41077392582	Milch	1254	5427.59591671744	Kakao	608	3868.43874706075	Zucker	860	3556.68955390789	0.8869021099894265
Koordination	30	6.43	2.06	23	3.04	2.55	22	4.23	3.19	12	1	77975	Organisation	1578	6877.89725642921	Planung	1386	6447.84621125231	Kooperation	1268	5852.51758937278	Kraft	1242	4396.56175158957	Kommunikation	782	3219.54223382407	Aktivität	567	2055.36505898969	Projekt	713	1817.93324872747	Zusammenarbeit	577	1816.76796983428	Bewegung	560	1783.07500962859	Balance	301	1499.56674759271	0.9557841344275166
Rückschritt	36	2.72	2.36	18	4.28	2.70	20	4.05	2.48	11	2	23194	Fortschritt	656	3769.26688665859	Vergleich	161	507.950051240693	Sache	109	200.051328548066	Rückschritt	26	136.431643123129	Richtung	72	120.622848586145	Hinsicht	40	109.59221516556	Kauf	37	87.2915671541935	Kampf	43	80.3842315856846	Bezug	38	70.5219564287707	Aufbruch	15	54.7626332709844	0.7872131769307262
Sicherheit	27	7.33	2.66	26	3.85	2.52	20	4.70	2.96	10	4	1224654	Ordnung	13071	48837.1390577557	Gesundheit	7756	26883.1580284057	Stabilität	5044	22485.9271795669	Qualität	6958	17793.6527889528	Freiheit	5699	17340.008343365	Gefühl	6568	16742.4098255998	Thema	9908	15738.5132060463	Frieden	4686	15207.0049358322	Zuverlässigkeit	2952	13255.8889744739	Schutz	3943	9764.43362663407	0.9380350423160548
Zeug	20	4.60	1.10	22	1.05	1.53	22	3.05	2.19	4	1	253856	Leute	313	133.657497031166	Kanzler	41	92.2789882792101	Legende	46	76.1907439799583	Held	63	67.8211776373019	Zeug	50	57.2275936190782	Profi	47	51.7760065705383	Sattel	31	49.1509293747489	Keller	43	42.0414067084225	Kiste	39	39.0934208996772	Netz	78	26.9474099918927	0.8911851144739584
Adresse	27	5.70	1.66	35	1.11	1.62	24	6.92	3.59	7	3	509242	Name	14565	52909.1015585003	Telefon	1805	5795.77064045834	Termin	1186	2771.91181986593	Firma	1425	2657.95342137359	Information	1716	2399.35778887754	Empfänger	705	2194.54081426584	Datum	1389	2152.88078313023	Kontakt	1134	1930.62308565726	Eingabe	544	1721.37646516972	Vorname	324	1131.83483873668	0.8200792162854548
Passage	33	5.76	1.54	26	1.92	1.98	18	6.56	3.33	7	3	122522	Buch	790	1461.2826476202	Text	454	905.253893023361	Kino	206	548.922623506009	Verlag	218	487.092536530726	Recht	219	289.677828313194	Zitat	146	279.018402410917	Werk	211	276.75478682684	Rede	141	276.038846142034	Interview	137	252.483192818949	Artikel	204	237.353943548749	0.9319854933657254
Mörder	23	1.13	2.18	25	6.88	2.95	29	7.62	2.31	6	2	113959	Dieb	843	5024.67562518778	Soldat	1128	4812.59789423057	Vater	1128	3685.30566356245	Räuber	548	3366.90933240461	Mörder	566	2931.27136650578	Terrorist	338	1561.04671904142	Bruder	439	1333.17469801272	Frau	600	758.057189610189	Mutter	359	737.676423651139	Identität	219	730.603809385562	0.8505595916885141
Explosion	32	2.78	2.30	24	7.04	2.63	23	8.78	1.93	9	2	84173	Brand	914	4693.24635075444	Bombe	375	2107.18550981606	Feuer	447	1699.49742282295	Reaktor	216	1108.48639843487	Schuss	259	1027.84419255662	Ursache	238	642.802617856641	Stern	182	515.637971054645	Folge	260	464.228853896524	Gewalt	175	391.572592200049	Effekt	143	347.57051820308	0.957509144785295
Eifersucht	28	2.00	1.61	26	6.38	2.59	27	4.93	3.16	10	2	39141	Liebe	1276	5673.43416444062	Hass	791	4918.4784640368	Rache	263	1468.92792736558	Mord	276	1295.80792824407	Gefühl	365	1181.24803902135	Streit	264	1166.50024349324	Zorn	208	1121.78086202014	Grund	395	990.21986577148	Leidenschaft	217	988.812550324923	Angst	300	922.649758309387	0.9284314935676109
Feld	28	5.57	2.04	30	1.47	1.46	17	7.53	2.72	4	3	805553	Wiese	11120	56815.0984201052	Wald	9933	39089.2294474127	Feld	1752	3855.04746844701	Garten	1553	3442.64109193398	Bauer	1095	2852.68142487117	Rest	1305	2711.63275374618	Name	1921	2145.78645517199	Argument	978	2102.47236264264	Ehre	711	2031.60769290401	Tabelle	808	1849.1141353389	0.9112265168053669
Zahlung	31	4.65	2.11	21	4.95	2.80	35	6.14	2.57	7	2	275442	Anspruch	4649	16502.6091878515	Rechnung	2665	10227.5160419338	Verpflichtung	1559	6405.10764740982	Höhe	2057	5354.97249440719	Lieferung	1148	4504.07364375356	Betrag	1140	3953.5367471884	Entschädigung	814	3655.3149016497	Vergütung	845	3589.04812947332	Beitrag	1674	3437.86617023713	Abwicklung	631	2746.00788993824	0.9429006218551628
Konfrontation	30	3.27	2.35	22	7.32	1.73	22	4.68	2.70	13	2	54673	Kooperation	618	2566.78280805338	Konflikt	142	396.673464464203	Dialog	120	346.124092818263	Auseinandersetzung	114	299.621324001605	Gewalt	125	279.824097095743	Begegnung	91	233.156874594868	Angst	117	200.147172006277	Politik	113	191.21877998516	Vermeidung	52	177.762698691721	Kommunikation	82	173.713224274028	0.8546454795529055
Gewerbe	20	4.20	1.74	19	2.21	2.25	38	5.18	2.59	7	1	105070	Industrie	7113	45590.4998161144	Handel	6331	39306.0147866633	Handwerk	2814	17472.6382459737	Kunst	1489	5902.69676357549	Ausübung	617	3366.6772516842	Haushalt	814	3311.61989190205	Dienstleistung	756	3135.43400638051	Welt	737	1378.58456589165	Wirtschaft	427	1203.00333411979	Tourismus	245	964.823602178197	0.9449316420852467
Herstellung	27	5.70	1.66	21	2.76	2.74	21	6.10	2.83	11	1	287502	Entwicklung	4983	15281.0431852179	Produkt	4110	12933.1425740603	Anschaffung	1397	6719.83934116763	Verarbeitung	1445	6177.79561169234	Verfahren	1986	6109.25534093393	Arzneimittel	914	3860.68707590825	Vermarktung	792	3665.32989352225	Verbreitung	879	3343.83737149376	Lagerung	609	2730.20326683165	Anlage	1121	2695.17309471746	0.9296150853948021
Prinzip	30	5.60	1.50	14	3.07	2.46	25	3.24	3.31	7	1	675290	Hoffnung	3342	11296.2414160319	Gleichheit	709	3083.3618165855	Anwendung	1333	2748.07626651273	Demokratie	811	1914.12934852302	Solidarität	584	1814.93975631848	Verantwortung	879	1787.26252115289	Freiheit	879	1763.91661977066	Methode	974	1714.32412588776	Gerechtigkeit	622	1690.78569691143	Rechtsstaat	389	1457.79042544822	0.9249653718863323
Debatte	23	4.83	2.08	27	5.78	2.22	14	5.43	2.68	7	2	318254	Gegenstand	953	2725.03680909838	Thema	1807	2360.04579156696	Diskussion	786	1469.69591532402	Verlauf	512	1335.31220563549	Parlament	465	1284.65689882294	Zentrum	544	1124.56470438188	Hintergrund	582	1107.05002704765	Beitrag	766	930.184434301478	Beginn	582	877.657337046878	Rahmen	637	844.199583790363	0.9239422553103486
Bewusstsein	22	6.91	2.71	31	4.45	2.90	22	3.00	2.85	11	4	376624	Mensch	7169	14603.2921082198	Öffentlichkeit	3018	11681.9563673181	Bevölkerung	2165	6978.0947585892	Verantwortung	1028	2807.89033689402	Ebene	1047	2664.6331706767	Geist	969	2372.04950496092	Erweiterung	570	1697.06525443972	Einheit	686	1613.72968656606	Veränderung	723	1499.11687513623	Materie	440	1417.01340888551	0.9425035164991762
Gefäß	24	5.54	1.82	14	2.07	2.70	11	8.64	2.66	5	3	86340	Herz	1200	4251.00709325823	Wasser	950	2589.97014192434	Verschluss	284	1524.10637196218	Organ	287	1110.97383436055	Gehirn	285	1054.87273494078	Blut	273	830.160820771972	Boden	344	826.20125775767	Erweiterung	213	718.061281172327	Niere	136	563.900843458784	Muskel	157	563.146595221993	0.9503538200578638
Vetter	28	4.82	2.07	23	1.26	1.57	25	7.76	2.62	6	3	12829	Bruder	147	607.905109717976	Onkel	91	482.716481887679	Grad	73	265.890384436185	Tante	51	251.738562942151	Neffe	39	225.565146906624	König	63	209.942466304512	Vater	68	180.271573020546	Freund	69	157.43210023789	Nichte	19	100.686497781968	Mutter	42	88.2750762877075	0.8049255505220998
Haltung	22	6.27	1.45	22	2.14	1.91	16	5.44	2.58	7	1	379554	Zucht	2964	16330.1551893471	Fütterung	1947	11395.6448638255	Tier	3650	10458.7351055107	Hund	3681	10428.3172635125	Bewegung	1404	3471.8357409164	Ernährung	1091	3464.56598362003	Katze	957	2485.37682246371	Ausdruck	789	1931.80451098334	Pferd	761	1514.10083730489	Erziehung	518	1498.03541952232	0.8617273596244228
Rasen	25	7.28	2.03	21	1.90	2.30	24	8.71	2.20	5	3	92819	Garten	668	2365.01303152442	Stück	428	980.870717740588	Stadion	249	928.347880190373	Wiese	233	794.79454731002	Baum	246	642.716488434766	Blume	175	590.30040809541	Sand	179	564.433753663815	Strauch	89	357.45986997006	Rasen	92	330.123324431768	Hecke	78	316.9398730948	0.9269475279718167
Kirche	26	5.27	3.34	25	3.36	3.12	18	8.89	1.71	6	3	1758967	Staat	16798	50733.6022945787	Kloster	7716	30432.4569288046	Dorf	7526	23290.8680589623	Diakonie	3979	19359.1338130194	Gesellschaft	7393	15335.5002859545	Gemeinde	6149	12982.0344938754	Gemeinschaft	3995	11091.4203227539	Religion	4086	10954.8753624311	Institution	3593	10183.085730256	Glaube	3881	9510.74648401703	0.9381809074215675
Vermerk	30	4.87	1.38	25	2.36	2.46	25	5.44	2.65	7	1	29462	Empfänger	79	300.957057404506	Zeugnis	72	269.961042990167	Stempel	30	119.979108213981	Zettel	30	108.718345871862	Inhalt	61	103.563985012495	Notiz	26	93.812900973769	Ausweis	23	87.0498468376003	Zusatz	24	79.7712111557911	Spalte	21	74.4797806652576	Brief	36	72.9085472733223	0.9212417240271626
Finger	34	6.12	1.81	26	2.08	2.21	17	9.12	2.32	6	3	449567	Spiel	5740	13979.0812785562	Hand	5129	13544.6956818098	Ring	1062	3378.381775401	Abzug	776	2936.46427679819	Fuß	587	884.396812734174	Handschuh	272	866.076666161711	Mund	397	837.041619714103	Bewegung	567	833.028653700806	Ohr	400	739.805171834942	Puls	217	720.406665323673	0.8895518128472443
Attraktion	20	6.60	1.64	22	6.77	2.45	23	5.13	2.69	10	4	97543	Stadt	1056	2259.89387624301	Park	518	2025.22600669627	Besucher	399	1021.77091716197	Region	382	852.827740970977	Kind	703	817.961418014211	Insel	284	702.099209769422	Museum	252	663.524412356684	Aktion	257	524.148490166385	Aktivität	191	430.248892202236	Angebot	283	427.625212811702	0.9601840465986718
Würstchen	22	4.82	2.67	23	2.91	2.37	15	9.47	0.83	9	3	36991	Getränk	889	4956.13953881224	Bier	700	3546.63391424726	Kuchen	618	3498.22484793651	Salat	514	3112.9266659499	Brötchen	487	3038.23579008541	Fleisch	586	2848.52280878225	Brot	269	1194.68904485281	Kaffee	242	946.646094910869	Suppe	144	701.87977069742	Kartoffel	137	606.873542254204	0.8614264366451335
Tat	25	5.80	2.22	22	5.55	2.50	23	5.57	3.19	3	4	647618	Rat	33738	192799.376507892	Seite	22549	68258.1568937667	Wort	11225	33839.681160528	Wahrheit	1493	3722.49538886352	Hintergrund	1565	3399.55326851085	Verfügung	1823	3278.43075846027	Last	814	2086.86506883188	Gedanke	1195	1792.08306583694	Folge	1305	1673.56090629242	Gott	1585	1577.36296325199	0.848078984779981
Packung	24	5.00	1.72	16	1.19	1.60	27	7.19	2.60	7	3	79629	Keks	317	1766.15451542961	Bad	288	1131.54505166345	Milch	218	795.228460570476	Gramm	190	769.123662644016	Kaffee	190	552.815247103853	Maske	135	514.16637474941	Streichholz	85	480.424042950149	Inhalt	227	442.237136778673	Packung	84	318.02551683056	Stück	181	285.160841893732	0.9434321726119463
Wahrnehmung	37	6.62	2.18	31	3.26	2.77	12	4.17	3.41	11	1	267250	Aufgabe	6465	24638.8883292951	Interesse	2989	9014.49603204388	Empfindung	971	5027.18476808599	Realität	1274	4533.98015636577	Wirklichkeit	1246	4445.26069401878	Gefühl	1365	3567.6563127581	Bewegung	1107	2882.24362267954	Verantwortung	922	2658.43390928014	Welt	1508	2422.53175640873	Bewertung	706	2110.88979792776	0.9540931689980177
Abdruck	21	4.95	1.02	20	2.05	2.26	13	7.00	2.77	7	3	32127	Text	244	685.955690462824	Genehmigung	148	620.193627443197	Foto	201	526.290358289306	Zahn	128	468.584418613113	Hand	216	448.562697863339	Zeichen	142	431.054552969974	Finger	121	411.427442406547	Artikel	168	404.479351708109	Bild	221	352.992879625413	Siegel	53	264.544006692098	0.8102443151449439
Spaten	21	4.52	1.99	34	1.68	2.06	22	9.05	1.96	6	3	12863	Axt	105	714.021463736463	Spaten	40	272.577724229844	Moor	43	242.201826748477	Beil	32	219.829499638204	Sense	32	213.959778039302	Eimer	39	197.350532125208	Säge	25	152.772348102381	Hammer	35	145.248245714623	Erde	51	142.378931253373	Gabel	28	141.40263687958	0.9196788508656262
Ermittlung	32	4.03	1.75	27	4.93	2.89	23	4.30	2.93	10	2	212149	Polizei	3123	12719.9593653656	Zug	1596	5095.60267393817	Stand	1306	4400.2279964829	Rahmen	1516	3955.83722558182	Kommission	844	3241.09209162339	Verfahren	1009	2806.15698626551	Abschluss	874	2602.90837822314	Lauf	781	2196.25921584053	Ergebnis	789	1883.78862778821	Bewertung	553	1629.33714949396	0.9581956513315699
Bier	22	6.32	2.51	24	3.13	2.77	20	8.60	2.72	4	3	412053	Wein	12200	64985.784963595	Flasche	7610	40912.7807094103	Glas	4961	22948.3093366518	Fass	3536	21001.2421895566	Kiste	3836	19381.0084735558	Schnaps	2189	14000.794969036	Sekt	1103	5780.23246119634	Kasten	928	5300.69544807015	Dose	1047	5032.38034373698	Bier	1426	4873.95413948331	0.9616090882586456
Schiebung	20	2.35	1.46	28	4.25	3.27	16	3.25	3.15	9	2	1483	Schiebung	30	325.588909109363	Betrug	34	235.21625453997	Verdacht	12	58.2486893830245	Wirtschaft	13	46.869526000859	Spiel	15	33.2026639396667	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Datei	28	4.89	1.77	14	3.50	3.32	21	7.38	2.46	5	3	747746	Verzeichnis	6163	31677.477334182	Inhalt	2581	5675.20928219866	Programm	2919	5615.24308392953	Name	3115	5394.39795316808	Größe	1662	3547.71885157883	Dokument	1321	3428.00437979287	Datum	2064	3276.6696221422	Pfad	946	3119.39087575718	Datei	1358	2998.90572492679	Endung	591	2949.5230882369	0.8979297843638664
Krieg	33	0.97	2.57	18	8.28	1.93	20	7.15	3.08	5	2	1152063	Frieden	12031	52351.4839171274	Gewalt	6649	21421.2980020318	Ausbruch	3019	13398.7272654274	Stern	3236	9895.69157551815	Faschismus	2037	9465.34296362551	Beginn	4122	9108.1139537589	Welt	5432	7689.63536433367	Hunger	2084	7233.76991308671	Zerstörung	1990	7016.04079141347	Folge	3588	6303.76808152476	0.9444723412483584
Qual	29	1.48	2.65	23	6.48	2.59	28	5.68	3.17	4	2	79382	Wahl	18776	125105.186471531	Tier	621	1744.99762526186	Hölle	296	1373.1801789606	Leben	591	1065.37973175524	Angst	339	882.516569439441	Lust	278	826.514337604384	Tod	244	551.92908650232	Erniedrigung	63	351.543910378966	Seele	120	276.58052370839	Liebe	148	251.240170128608	0.7919261313618357
Schuld	34	1.91	2.15	14	6.86	2.66	23	3.48	2.21	6	2	417801	Sünde	2037	9513.32610875489	Scham	1345	7723.73278099905	Verantwortung	1654	5101.09379091734	Schuld	1318	4413.44130239509	Tod	1700	4203.006791459	Staat	1675	3729.02187871952	Höhe	1550	3247.9737882917	Abbau	732	2789.25077961673	Vermögen	660	2126.03460839585	Last	665	1937.37481112629	0.8989843017786783
Stich	23	4.04	2.77	23	5.48	3.03	25	8.12	2.09	5	2	89146	Herz	1555	6056.40043972984	Stich	384	2036.6787813103	Gemälde	247	1130.65050256802	Biene	181	811.263012773037	Zeichnung	216	806.29424392006	Butter	165	657.548353461722	Familie	342	611.281248105913	Schlag	153	469.916175673876	Freund	254	418.759640918977	Insekt	106	397.534384164519	0.9443453902796872
Referat	21	3.81	1.63	28	4.54	3.16	18	6.06	2.69	7	2	107177	Leiter	1877	9150.94537312454	Thema	1815	4367.19856389697	Vortrag	856	3162.05761262963	Diskussion	881	2713.16114663272	Präsentation	549	2238.96308896282	Gesundheit	553	1847.13556577589	Klausur	327	1568.98526146473	Kommentar	513	1501.38045317049	Presse	357	1239.71288914877	Professor	500	1158.87441144827	0.9448466043758232
Platte	22	5.45	1.87	27	1.78	2.83	25	6.56	2.47	6	3	421665	Platte	876	2465.87336184859	Band	891	1435.50280863487	Rest	436	713.040592671967	Kassette	184	677.194773241828	Stück	567	600.74490679206	Teller	208	573.80327862714	Stein	371	559.556464560952	Größe	380	448.971112003205	Folie	183	418.119222363369	Rand	266	395.977567027718	0.9538765660811279
Kapsel	27	4.52	2.19	23	2.13	2.36	25	7.64	2.66	6	3	49053	Tag	848	1725.51665474912	Form	472	1154.76586100127	Tropfen	167	761.660979591736	Pille	158	756.439347479694	Band	268	696.98504640415	Einnahme	183	674.527185494928	Kapsel	108	551.184088585925	Tee	104	360.203467330368	Saft	86	359.549368554565	Inhalt	161	344.177349399217	0.9237967207713904
Einkommen	20	6.55	1.67	32	4.97	2.88	21	6.57	2.66	9	4	293138	Vermögen	8639	51989.2511350222	Höhe	2725	7860.49298376723	Verteilung	1017	4241.80031311562	Arbeit	2038	3698.1501809549	Bildung	844	2034.37204131266	Familie	1109	1768.22813373213	Anteil	733	1745.72211726549	Verfügung	918	1734.1355789388	Beschäftigung	516	1573.89703843799	Arbeitsplatz	621	1540.58750186049	0.8284925164611616
Fingernagel	29	4.66	1.91	31	3.16	3.14	18	9.67	0.59	11	3	31312	Haar	560	2521.14052437036	Hand	279	659.107282758523	Finger	111	371.155763378996	Zahn	104	362.227379196777	Fingernagel	60	321.695972640501	Haut	94	261.404299016839	Größe	57	108.19919625663	Dreck	27	92.3344913117667	Abdruck	20	84.6641618355432	Baby	31	73.4749166109179	0.9380794319664693
Konsultation	29	4.28	2.07	32	3.59	3.23	27	4.85	2.93	12	1	17045	Arzt	345	1345.73929500008	Rahmen	235	747.075389411697	Information	170	396.288488701725	Kommission	90	363.214047147053	Beratung	81	249.555991415902	Kooperation	66	200.159076997733	Spezialist	45	164.392294428428	Ergebnis	59	131.465798706156	Entwurf	37	110.865601494237	Thema	91	106.328762024944	0.9674526458601191
Beifall	31	7.45	1.61	32	4.84	2.94	24	8.38	1.81	7	4	86073	Publikum	1639	7474.96965532659	Bündnis	1198	6500.46963817372	Zuschauer	945	3842.96453478372	Jubel	277	1503.64904160984	Gast	284	556.080015595914	Rede	197	539.278453996571	Versammlung	152	529.965102208973	Anerkennung	171	510.088670307641	Schluss	203	497.686804703577	Besucher	200	407.489612176215	0.8654871924916346
Schlampigkeit	18	2.39	1.91	13	5.31	2.78	21	6.10	2.76	13	2	1506	Fehler	20	72.7073970451451	Dummheit	12	72.18096802549	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Rohr	30	4.20	1.52	31	1.26	1.55	28	8.82	1.47	4	3	118820	Kabel	610	2330.27586870441	Leitung	646	2123.42766322508	Profil	445	1642.51306473619	Rohr	344	1503.28064975738	Stück	611	1453.66289781306	Wasser	633	1266.94954600479	Meter	419	955.263656860635	Blech	212	940.229521680163	Kanal	251	807.901356817397	Stange	177	693.102987457892	0.8463165569800418
Rebellion	21	4.95	1.88	19	6.53	2.76	35	5.60	2.56	9	2	24029	Gott	343	979.669278975771	Maschine	237	970.811797940134	Akt	152	806.769605830891	Aufstand	118	626.842712842802	Anführer	87	484.085078727878	Revolution	109	446.547102987018	Jugend	111	380.287260967684	Widerstand	90	308.598684124256	Zeichen	100	300.325337604348	Wahn	48	265.162559653167	0.9331602800615316
Metzger	26	4.31	3.17	23	3.65	2.57	22	7.82	3.46	7	3	29408	Bäcker	1515	12832.7376871314	Vertrauen	393	1854.7407770042	Fleisch	328	1511.86423221843	Fleischer	105	751.641434503959	Bauer	166	683.807155182009	Wurst	117	607.397364298377	Wirt	100	515.885161510332	Beruf	138	450.596606355348	Koch	64	331.290636181445	Konditor	46	318.239878708178	0.872267837064036
Wolkenkratzer	36	4.81	2.29	28	3.79	2.88	25	9.84	0.47	13	3	15039	Dach	194	893.63083593535	Welt	290	814.391050116701	Hochhaus	107	654.123334977	Meter	169	578.599916981474	Wolkenkratzer	78	545.190258972997	Stadt	192	443.165920065404	Bau	115	412.742409268125	Höhe	118	324.999941433043	Stock	49	208.926918293306	Schatten	52	187.16063600788	0.8402685029490738
Kurve	24	5.42	1.77	19	3.89	3.09	19	8.32	1.83	5	3	205767	Kurve	1870	9229.01851792604	Grad	481	1258.17594115425	Verlauf	377	1037.92642649356	Kuppe	165	901.120965378316	Radius	173	717.05399397075	Fläche	328	684.149883028046	Linie	378	637.485310064005	Richtung	452	550.762624592554	Berg	221	431.087627180358	Straße	365	422.564365337963	0.8747695767827196
Folge	23	5.17	2.04	25	3.28	2.85	12	4.92	3.12	5	1	1747221	Niederlage	7667	28100.6953587033	Sieg	8941	27280.2315818501	Ursache	4299	10858.0627362898	Serie	4511	10742.9780340009	Staffel	2772	8071.35001138572	Krieg	3588	6303.76808152476	Tor	3241	5697.8933358889	Krise	2239	5109.06986432289	Erkrankung	2281	4744.99506291579	Krankheit	2414	4215.46864820054	0.9471456990255422
Elefant	26	6.92	2.12	28	2.54	2.46	23	8.74	2.68	7	3	86175	Löwe	1717	10951.6909181327	Tiger	999	6225.47627425956	Affe	562	3213.73407606211	Leopard	351	2580.23570033457	Zebra	384	2524.49394009936	Kamel	312	1888.60897169088	Bär	310	1476.37661456101	Maus	362	1416.17445953835	Pferd	425	1265.71387966748	Zirkus	197	1036.30254278176	0.9639031057008935
Zustand	31	4.65	1.28	20	2.05	2.28	24	3.33	3.05	7	1	819290	Patient	2363	4720.74675890804	Gebäude	1844	3668.56336479129	Verschlechterung	746	3004.08622054325	Entspannung	851	2671.78379412102	Fahrzeug	1493	2612.24921586689	Welt	2422	2275.50917914573	Wohnung	1328	2206.21089443264	Verbesserung	1031	2136.26915578227	Straße	1645	2118.36893599504	Gesellschaft	1588	2049.59892189549	0.9211221950317174
Schwächling	16	2.50	1.97	30	3.97	2.97	24	5.29	3.04	11	2	4057	Feigling	43	356.752282807288	Vater	12	25.5672932702529	Tod	10	20.8115188074617	Frau	16	16.734005139173	Kind	11	4.2836090843071	Mensch	12	3.19304603073909	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Psychologie	23	5.87	2.77	21	5.14	2.89	19	5.53	3.01	11	4	137848	Philosophie	3384	19152.3379510148	Medizin	2429	12434.5047071932	Institut	1967	8135.82898057417	Studium	1498	6020.99497116827	Universität	1261	3969.79091192132	Bereich	1423	3261.20999351313	Gesellschaft	1013	2642.08973890024	Professor	948	2563.85162543357	Geschichte	1043	2229.63578756013	Wissenschaft	552	1675.39538035588	0.9494667085274369
Beruf	22	6.45	2.26	24	3.88	3.03	25	7.12	2.88	5	4	661941	Familie	39497	175022.840144074	Hobby	6132	30932.9892893817	Studium	6434	25451.9849350317	Ausübung	4203	23118.731981345	Ausbildung	5716	19247.7974997508	Freizeit	2564	10260.6304001008	Frau	4287	5920.49096783787	Bildung	1758	4233.73298554226	Arbeit	2930	4224.2542395992	Lehrer	1609	3788.12311709289	0.8774288866146257
Labor	27	4.44	2.56	18	3.44	2.85	30	8.13	1.76	5	3	161037	Untersuchung	848	2520.98629288086	Büro	662	2311.72502751275	Labor	488	2020.69158117137	Institut	578	1615.14679478459	Praxis	572	1470.21297856698	Professor	603	1287.37421634876	Experiment	368	1232.29676547677	Klinik	358	1054.01874071309	Test	367	916.84852700221	Leiter	322	883.025884596924	0.8701480705122485
Schalter	20	5.35	1.27	20	1.85	2.78	14	8.36	1.74	8	3	146613	Knopf	992	5455.26042868962	Hebel	564	3000.66468087242	Dame	707	2398.07626913126	Kabel	482	1672.90325900192	Stecker	241	1037.76094189215	Lampe	271	1001.76341163875	Automat	172	713.603876451798	Schalter	182	638.029237969603	Transistor	107	497.148262692228	Kopf	303	485.864272685714	0.9399715298384475
Entlassung	24	2.92	3.13	22	6.23	3.38	29	5.62	3.18	10	2	82171	Trainer	490	1552.97702073961	Patient	532	1466.51335255698	Kündigung	290	1076.71352347181	Tag	770	1003.1053070293	Antrag	278	703.490823263285	Aufnahme	207	497.05736512746	Arbeiter	120	348.082266899878	Vorbereitung	136	321.720368081238	Arbeitslosigkeit	88	262.447918578893	Vermeidung	74	248.791692947341	0.8994312953794852
